country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_EnergyStarFridge,own_None,reason_Lowerbills,reason_Environment,reason_Govtrebate,reason_Brandimage,reason_Smartfeatures,reason_Durability,barrier_Highprice,barrier_Fewmodels,barrier_Lowtrust,barrier_Installhassle,barrier_After‑salesdoubts,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_RecyclableMaterials,pref_FastService,pref_SolarCompatible,src_OnlineReviews,src_InStoreDemo,src_SocialMedia,src_FriendsFamily,src_GovtPortals,src_InfluencerBlogs,age_group,income_group,bill_group
India,Tier2,29,Male,Secondary,6498.0,6,62.07,1-2yr,3,2,3,1,0,1277.0,3,CreditEMI,4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,26-35,<15k,40-80
India,Rural,30,Female,Bachelor,49008.0,3,219.23,6-12mo,4,4,2,0,1,5172.0,4,CreditEMI,8,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26-35,30-50k,120+
India,Tier2,36,Male,Bachelor,3726.0,4,58.43,<6mo,3,4,3,0,1,805.0,3,StoreFinance,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,36-45,<15k,40-80
India,Metro,46,Male,Bachelor,10797.0,2,65.26,>2yr,3,2,4,1,0,1324.0,3,StoreFinance,7,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46-55,<15k,40-80
India,Metro,21,Male,Diploma,9943.0,3,59.75,1-2yr,3,3,5,0,0,1544.0,3,Cash,5,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,18-25,<15k,40-80
India,Metro,40,Female,Bachelor,21167.0,3,116.31,1-2yr,3,4,3,0,0,2496.0,4,CreditEMI,9,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36-45,15-30k,80-120
India,Tier2,58,Male,Secondary,4899.0,5,50.53,6-12mo,3,3,2,1,1,849.0,4,CreditEMI,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,56+,<15k,40-80
UAE,Metro,30,Male,Diploma,29869.0,4,163.48,6-12mo,3,3,2,1,0,3249.0,3,StoreFinance,6,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,26-35,15-30k,120+
India,Metro,37,Male,Bachelor,32865.0,5,162.89,6-12mo,3,5,2,1,2,3687.0,2,StoreFinance,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,36-45,30-50k,120+
UAE,Metro,18,Female,Postgrad,52518.0,5,275.11,6-12mo,5,3,1,1,1,5464.0,5,CreditEMI,5,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18-25,50-80k,120+
India,Metro,30,Female,Bachelor,15384.0,3,76.77,6-12mo,3,3,3,0,1,1941.0,2,CreditEMI,5,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,26-35,15-30k,40-80
India,Metro,29,Male,Diploma,7092.0,3,39.84,>2yr,4,3,4,0,1,1337.0,2,BNPL,5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26-35,<15k,<40
India,Metro,40,Male,Diploma,3488.0,3,16.29,6-12mo,5,4,2,1,2,1166.0,5,Cash,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,36-45,<15k,<40
India,Tier2,28,Male,Diploma,16875.0,5,119.75,>2yr,4,4,1,0,2,2259.0,3,CreditEMI,6,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,26-35,15-30k,80-120
India,Metro,37,Male,Postgrad,3234.0,6,44.37,>2yr,5,2,3,1,1,1174.0,5,CreditEMI,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,36-45,<15k,40-80
Singapore,Metro,36,Female,Diploma,63318.0,4,315.41,1-2yr,4,3,2,0,2,6355.0,4,CreditEMI,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,36-45,50-80k,120+
Singapore,Metro,33,Male,Postgrad,138126.0,8,646.53,1-2yr,3,3,3,1,2,12995.0,5,CreditEMI,3,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,26-35,80k+,120+
Singapore,Metro,39,Male,Secondary,22836.0,4,120.19,6-12mo,3,4,3,1,1,2704.0,3,StoreFinance,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,36-45,15-30k,120+
India,Metro,26,Female,Secondary,16414.0,5,105.71,1-2yr,2,2,4,0,0,2044.0,1,Cash,7,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26-35,15-30k,80-120
India,Tier2,51,Female,Diploma,4834.0,4,41.17,6-12mo,3,3,4,1,1,1141.0,3,CreditEMI,5,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,46-55,<15k,40-80
UAE,Rural,18,Female,Bachelor,12935.0,8,98.27,6-12mo,4,3,3,1,2,1672.0,1,StoreFinance,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18-25,<15k,80-120
India,Tier2,39,Female,Bachelor,10091.0,3,60.8,>2yr,3,4,4,0,0,1513.0,1,CreditEMI,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,36-45,<15k,40-80
UAE,Metro,36,Female,Diploma,34257.0,5,174.58,<6mo,3,2,3,1,0,3672.0,3,CreditEMI,2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,36-45,30-50k,120+
UAE,Metro,65,Male,Postgrad,31586.0,5,172.06,<6mo,2,3,1,0,2,3497.0,1,CreditEMI,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,56+,30-50k,120+
India,Rural,38,Male,Bachelor,78848.0,2,386.9,1-2yr,3,4,5,1,2,7577.0,4,Cash,7,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,36-45,50-80k,120+
India,Tier2,47,Female,Bachelor,27007.0,4,146.53,6-12mo,3,4,4,1,1,3034.0,3,CreditEMI,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,46-55,15-30k,120+
India,Tier2,18,Male,Diploma,5477.0,8,58.8,6-12mo,4,2,2,0,0,1114.0,5,CreditEMI,6,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18-25,<15k,40-80
Singapore,Metro,31,Male,Bachelor,47710.0,5,236.0,<6mo,1,4,3,0,0,4741.0,1,BNPL,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,26-35,30-50k,120+
Singapore,Metro,38,Female,Diploma,44911.0,2,222.51,>2yr,4,3,2,0,1,4619.0,4,BNPL,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,36-45,30-50k,120+
India,Metro,37,Male,Secondary,9150.0,6,63.28,6-12mo,4,3,3,1,0,1455.0,4,BNPL,3,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,36-45,<15k,40-80
India,Metro,41,Male,Diploma,8670.0,5,83.94,6-12mo,3,3,5,1,0,1015.0,1,BNPL,9,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,36-45,<15k,80-120
India,Metro,41,Female,Bachelor,33537.0,7,176.37,<6mo,3,3,2,1,1,3562.0,3,CreditEMI,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,36-45,30-50k,120+
Singapore,Metro,28,Female,Secondary,27661.0,2,135.93,1-2yr,3,3,4,0,0,3029.0,5,BNPL,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,26-35,15-30k,120+
UAE,Metro,39,Male,Secondary,107323.0,3,506.25,1-2yr,3,3,3,0,0,10319.0,3,StoreFinance,5,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,36-45,80k+,120+
India,Rural,43,Male,Postgrad,12341.0,3,57.75,6-12mo,5,3,2,0,2,1726.0,4,Cash,7,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,36-45,<15k,40-80
Singapore,Metro,47,Male,Bachelor,21050.0,4,127.6,>2yr,1,4,3,1,0,6086.655597026977,1,Cash,2,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,46-55,15-30k,120+
Singapore,Metro,42,Male,Bachelor,47838.0,4,234.4,<6mo,3,2,2,1,0,4863.0,4,StoreFinance,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,36-45,30-50k,120+
UAE,Metro,48,Male,Diploma,16559.0,5,114.39,1-2yr,4,4,3,0,1,1959.0,5,CreditEMI,6,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,46-55,15-30k,80-120
UAE,Metro,48,Female,Bachelor,91774.0,6,439.65,<6mo,5,4,3,1,2,9082.0,5,Cash,5,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,46-55,80k+,120+
India,Metro,25,Male,Secondary,34958.0,4,167.0,<6mo,4,3,3,0,0,3701.0,4,StoreFinance,5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,18-25,30-50k,120+
India,Tier2,58,Female,Postgrad,24252.0,4,112.1,6-12mo,3,3,4,1,0,2785.0,4,Cash,6,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,56+,15-30k,80-120
UAE,Metro,41,Male,Bachelor,14690.0,6,110.14,6-12mo,3,4,4,0,0,1883.0,3,CreditEMI,4,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,36-45,<15k,80-120
Singapore,Metro,31,Male,Bachelor,107557.0,2,505.49,1-2yr,4,5,3,1,2,10338.0,5,CreditEMI,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,26-35,80k+,120+
UAE,Metro,22,Female,Bachelor,33692.0,2,171.79,6-12mo,3,4,4,0,1,3688.0,1,StoreFinance,8,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,18-25,30-50k,120+
UAE,Metro,38,Male,Bachelor,39174.0,6,208.01,<6mo,3,2,3,0,0,4263.0,2,CreditEMI,6,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,36-45,30-50k,120+
UAE,Tier2,26,Male,Bachelor,11391.0,1,79.76,1-2yr,3,3,4,0,2,1766.0,4,CreditEMI,4,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,26-35,<15k,40-80
Singapore,Metro,29,Male,Diploma,36362.0,3,171.65,<6mo,5,3,4,1,2,3942.0,4,BNPL,6,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,26-35,30-50k,120+
Singapore,Metro,25,Male,Postgrad,46019.0,3,224.35,1-2yr,4,2,3,0,1,4888.0,3,StoreFinance,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,18-25,30-50k,120+
India,Metro,37,Male,Bachelor,31913.0,2,173.37,>2yr,4,3,3,1,0,3422.0,3,CreditEMI,3,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,36-45,30-50k,120+
India,Metro,52,Male,Diploma,9526.0,1,55.24,1-2yr,2,3,3,0,1,1214.0,1,CreditEMI,6,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,46-55,<15k,40-80
India,Tier2,27,Female,Postgrad,1676.0,5,34.56,>2yr,4,4,3,0,2,770.0,3,BNPL,7,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26-35,<15k,<40
India,Tier2,49,Female,Bachelor,11399.0,6,87.17,<6mo,3,2,4,1,0,1801.0,4,StoreFinance,4,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,46-55,<15k,80-120
India,Tier2,50,Female,Diploma,10917.0,6,91.76,>2yr,3,4,5,1,0,1447.0,4,BNPL,7,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,46-55,<15k,80-120
India,Metro,32,Male,Postgrad,4393.0,1,36.97,>2yr,5,3,4,0,1,1140.0,5,BNPL,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,26-35,<15k,<40
Singapore,Metro,41,Female,Diploma,42354.0,4,204.58,>2yr,4,5,5,1,2,4562.0,4,StoreFinance,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,36-45,30-50k,120+
Singapore,Metro,54,Female,Secondary,15237.0,3,91.98,1-2yr,2,1,4,0,0,1978.0,3,Cash,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,46-55,15-30k,80-120
UAE,Metro,30,Female,Secondary,90925.0,6,460.31,<6mo,4,3,4,1,0,27275.132691245526,4,BNPL,3,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,26-35,80k+,120+
Singapore,Metro,25,Male,Secondary,56540.0,3,274.81,6-12mo,3,3,2,1,1,5896.0,3,Cash,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,18-25,50-80k,120+
UAE,Metro,20,Female,Diploma,105559.0,8,527.87,1-2yr,3,2,3,0,1,9892.0,2,BNPL,8,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,18-25,80k+,120+
India,Rural,46,Male,Bachelor,28426.0,3,139.5,6-12mo,2,3,3,0,0,3147.0,1,StoreFinance,6,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,46-55,15-30k,120+
India,Tier2,43,Female,Diploma,7642.0,3,68.98,1-2yr,3,2,3,0,1,1190.0,1,Cash,5,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,36-45,<15k,40-80
India,Metro,37,Female,Diploma,12004.0,5,94.13,>2yr,2,2,4,0,0,1764.0,2,BNPL,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,36-45,<15k,80-120
India,Tier2,26,Female,Secondary,8220.0,5,59.2,>2yr,4,2,2,1,1,1391.0,2,StoreFinance,9,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,26-35,<15k,40-80
India,Tier2,32,Female,Bachelor,8552.0,6,39.52,1-2yr,4,4,2,1,2,1066.0,4,StoreFinance,6,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,26-35,<15k,<40
India,Tier2,22,Male,Secondary,15203.0,4,87.81,1-2yr,2,3,2,1,2,1989.0,2,CreditEMI,7,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18-25,15-30k,80-120
UAE,Metro,27,Male,Postgrad,37878.0,2,158.18,<6mo,4,3,2,1,0,4022.0,4,CreditEMI,4,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,26-35,30-50k,120+
India,Metro,31,Female,Bachelor,4987.0,1,30.27,1-2yr,3,1,4,0,0,1166.0,4,Cash,6,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,26-35,<15k,<40
India,Tier2,23,Female,Secondary,17393.0,4,97.22,>2yr,4,2,1,1,0,2254.0,4,CreditEMI,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18-25,15-30k,80-120
UAE,Metro,37,Female,Secondary,41769.0,4,223.91,6-12mo,3,3,3,0,1,4462.0,3,Cash,2,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,36-45,30-50k,120+
UAE,Metro,40,Female,Bachelor,30341.0,4,146.38,>2yr,4,2,2,0,0,3559.0,5,CreditEMI,7,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,36-45,30-50k,120+
India,Rural,48,Female,Secondary,56447.0,1,258.76,<6mo,3,4,3,0,2,5796.0,3,CreditEMI,7,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,46-55,50-80k,120+
Singapore,Metro,38,Female,Postgrad,13246.0,3,79.87,1-2yr,3,2,1,1,1,1835.0,2,Cash,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,36-45,<15k,40-80
UAE,Metro,63,Female,Bachelor,23747.0,4,127.27,1-2yr,3,3,2,1,0,2746.0,4,CreditEMI,7,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,56+,15-30k,120+
India,Metro,23,Male,Secondary,6564.0,5,41.02,1-2yr,3,4,2,1,2,1239.0,4,CreditEMI,7,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,18-25,<15k,40-80
India,Rural,43,Male,Bachelor,29894.0,4,151.95,<6mo,4,3,5,1,0,3187.0,3,StoreFinance,8,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,36-45,15-30k,120+
India,Rural,33,Male,Secondary,61142.0,3,285.51,<6mo,4,2,1,1,2,6075.0,5,BNPL,5,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,26-35,50-80k,120+
UAE,Metro,34,Female,Diploma,9598.0,3,63.71,1-2yr,3,3,3,1,0,1437.0,3,CreditEMI,4,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,26-35,<15k,40-80
India,Tier2,27,Female,Bachelor,8878.0,5,46.92,6-12mo,4,4,1,1,2,1389.0,4,CreditEMI,5,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26-35,<15k,40-80
India,Tier2,24,Female,Bachelor,64349.0,5,306.74,<6mo,3,3,4,1,0,6443.0,3,BNPL,3,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18-25,50-80k,120+
India,Metro,30,Female,Diploma,15234.0,4,78.89,<6mo,3,4,5,1,1,2072.0,3,Cash,7,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,26-35,15-30k,40-80
India,Tier2,35,Male,Diploma,19348.0,2,98.08,1-2yr,4,3,2,0,1,2458.0,3,CreditEMI,5,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,26-35,15-30k,80-120
India,Metro,22,Female,Bachelor,2978.0,4,45.63,>2yr,5,3,1,0,0,889.0,4,CreditEMI,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,18-25,<15k,40-80
India,Metro,34,Female,Bachelor,15515.0,2,87.94,1-2yr,4,4,3,0,0,1937.0,4,CreditEMI,10,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26-35,15-30k,80-120
India,Tier2,48,Male,Diploma,9324.0,1,42.75,1-2yr,4,4,2,1,1,1577.0,5,Cash,5,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,46-55,<15k,40-80
India,Rural,26,Male,Secondary,11262.0,8,71.78,>2yr,5,5,3,1,1,1477.0,4,Cash,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26-35,<15k,40-80
India,Tier2,40,Male,Postgrad,75654.60803464205,7,358.06,1-2yr,3,3,4,1,1,7373.0,3,Cash,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,36-45,50-80k,120+
India,Metro,23,Female,Diploma,5545.0,4,37.12,>2yr,4,3,2,1,0,1212.0,5,CreditEMI,5,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,18-25,<15k,<40
India,Metro,25,Female,Diploma,45110.0,2,201.33,1-2yr,2,4,3,1,2,4821.0,1,Cash,7,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,18-25,30-50k,120+
India,Tier2,26,Female,Secondary,19058.0,3,97.12,1-2yr,4,4,4,1,0,2442.0,4,Cash,7,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26-35,15-30k,80-120
India,Tier2,46,Male,Postgrad,3675.0,2,10.0,<6mo,4,4,1,1,2,951.0,3,CreditEMI,6,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,46-55,<15k,<40
Singapore,Metro,33,Female,Bachelor,32556.0,3,170.86,1-2yr,2,4,3,1,1,3282.0,2,Cash,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,26-35,30-50k,120+
India,Metro,30,Female,Diploma,16580.0,4,103.93,>2yr,5,3,2,1,2,2354.0,5,CreditEMI,9,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,26-35,15-30k,80-120
India,Metro,42,Male,Bachelor,27735.0,2,148.24,6-12mo,3,3,2,1,2,3139.0,2,CreditEMI,6,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,36-45,15-30k,120+
Singapore,Metro,21,Male,Postgrad,35741.0,4,178.36,>2yr,1,2,2,1,0,3581.0,1,BNPL,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18-25,30-50k,120+
India,Metro,34,Female,Diploma,5732.0,4,58.88,<6mo,4,5,5,1,1,995.0,5,BNPL,5,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26-35,<15k,40-80
India,Tier2,29,Male,Postgrad,13554.0,1,78.46,1-2yr,3,3,3,1,1,1635.0,3,CreditEMI,3,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,26-35,<15k,40-80
India,Tier2,30,Male,Bachelor,14494.0,2,96.15,<6mo,2,4,1,0,1,1967.0,2,CreditEMI,4,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,26-35,<15k,80-120
UAE,Metro,35,Male,Bachelor,18434.0,3,87.32,<6mo,5,3,3,0,1,2223.0,5,BNPL,5,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,26-35,15-30k,80-120
UAE,Metro,20,Female,Bachelor,26492.0,7,148.55,1-2yr,3,2,5,0,0,3057.0,3,CreditEMI,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18-25,15-30k,120+
India,Metro,42,Female,Diploma,38157.517743686614,5,183.83,<6mo,5,2,3,1,2,4041.0,5,Cash,6,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,36-45,30-50k,120+
UAE,Metro,26,Male,Secondary,52689.0,3,260.37,<6mo,3,3,5,1,0,5284.0,4,CreditEMI,8,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,26-35,50-80k,120+
India,Metro,44,Male,Bachelor,3639.0,4,30.76,>2yr,2,3,4,1,0,906.0,2,CreditEMI,6,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,36-45,<15k,<40
Singapore,Metro,27,Female,Postgrad,19445.0,5,116.17,6-12mo,3,1,5,1,0,2280.0,3,StoreFinance,4,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,26-35,15-30k,80-120
Singapore,Metro,36,Female,Postgrad,76823.0,4,386.06,<6mo,2,3,3,0,1,7276.0,1,Cash,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36-45,50-80k,120+
India,Metro,44,Female,Bachelor,6040.0,6,58.3,>2yr,2,4,3,1,0,1192.0,2,CreditEMI,7,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,36-45,<15k,40-80
