country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,energy_saving_priority,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_None,barrier_Price,barrier_Models,barrier_Trust,barrier_Install,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_Recyclable,pref_FastService,src_OnlineRev,src_InStore,src_Social,src_FriendsFam,src_GovtPortal
India,Rural,48,Female,Secondary,50056.0,1,251.15,1-2yr,4,New tech,3,3,1,2,4653.0,5,BNPL,4,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
Singapore,Metro,38,Female,Postgrad,16192.0,3,99.43,1-2yr,3,Environment,4,5,1,0,1909.0,3,StoreFinance,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
UAE,Metro,63,Female,Bachelor,26965.0,4,153.52,>2yr,4,New tech,3,3,1,0,2835.0,5,CreditEMI,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
India,Metro,23,Male,Secondary,7916.0,5,52.86,<6mo,2,Lower bills,2,5,0,0,1104.0,1,StoreFinance,5,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
India,Rural,43,Male,Bachelor,29029.0,4,160.92,1-2yr,4,Govt rebate,3,3,1,1,2880.0,5,CreditEMI,6,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
India,Rural,33,Male,Secondary,53604.0,3,274.91,1-2yr,3,Govt rebate,2,3,1,0,4841.0,1,Cash,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
UAE,Metro,34,Female,Diploma,11753.0,3,77.7,1-2yr,4,Lower bills,2,1,0,0,1455.0,4,StoreFinance,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
India,Tier2,27,Female,Bachelor,10254.0,5,60.63,<6mo,3,Environment,3,2,1,1,1397.0,4,CreditEMI,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
India,Tier2,24,Female,Bachelor,56006.0,5,294.04,1-2yr,4,Brand image,4,3,1,2,5075.0,5,CreditEMI,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
India,Metro,30,Female,Diploma,16289.0,4,92.33,>2yr,4,Govt rebate,3,3,1,0,1847.0,1,StoreFinance,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
India,Tier2,35,Male,Diploma,19993.0,2,109.46,>2yr,4,Environment,4,3,1,0,2018.0,4,BNPL,8,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
India,Metro,22,Female,Bachelor,4021.0,4,50.09,>2yr,5,Brand image,4,2,0,2,855.0,5,Cash,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
India,Metro,34,Female,Bachelor,16546.0,2,98.42,6-12mo,2,Lower bills,3,3,1,1,1702.0,3,StoreFinance,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
India,Tier2,48,Male,Diploma,10694.0,1,54.31,<6mo,2,Lower bills,4,3,0,0,3257.1340483776603,2,BNPL,9,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
India,Rural,26,Male,Secondary,12573.0,8,86.33,<6mo,4,Brand image,3,2,0,0,1518.0,3,Cash,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
India,Tier2,40,Male,Postgrad,76906.16345994211,7,399.78,<6mo,4,Lower bills,3,4,1,2,6654.0,5,StoreFinance,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
India,Metro,23,Female,Diploma,6850.0,4,47.34,6-12mo,3,Lower bills,5,3,1,0,1257.0,3,StoreFinance,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
India,Metro,25,Female,Diploma,41305.0,2,203.67,6-12mo,2,Lower bills,2,3,0,0,3851.0,2,Cash,6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
India,Tier2,26,Female,Secondary,19736.0,3,109.33,<6mo,4,Lower bills,2,4,0,0,2115.0,4,CreditEMI,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
India,Tier2,46,Male,Postgrad,4815.0,2,15.43,>2yr,3,Lower bills,3,2,0,0,1030.0,3,Cash,3,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
Singapore,Metro,33,Female,Bachelor,36671.0,3,203.89,6-12mo,4,Lower bills,2,5,1,1,3463.0,4,BNPL,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
India,Metro,30,Female,Diploma,17516.0,4,114.2,<6mo,5,Govt rebate,4,3,1,1,2122.0,5,CreditEMI,9,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
India,Metro,42,Male,Bachelor,27223.0,2,155.38,6-12mo,3,Environment,4,4,0,0,2718.0,3,StoreFinance,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
Singapore,Metro,21,Male,Postgrad,39918.0,4,215.04,1-2yr,2,Govt rebate,2,3,1,1,3705.0,1,BNPL,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
India,Metro,34,Female,Diploma,7047.0,4,65.74,6-12mo,3,New tech,3,2,1,2,1058.0,4,Cash,6,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
India,Tier2,29,Male,Postgrad,14736.0,1,88.13,6-12mo,3,Govt rebate,4,3,0,0,1757.0,4,CreditEMI,5,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
India,Tier2,30,Male,Bachelor,15609.0,2,104.48,1-2yr,4,Environment,2,2,1,1,1914.0,3,Cash,5,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
UAE,Metro,35,Male,Bachelor,21378.0,3,111.75,6-12mo,5,Lower bills,2,3,0,1,2271.0,5,CreditEMI,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
UAE,Metro,20,Female,Bachelor,29809.0,7,177.49,6-12mo,3,Lower bills,3,2,1,0,3078.0,3,BNPL,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
India,Metro,42,Female,Diploma,44494.128650303166,5,234.09,1-2yr,4,Brand image,2,3,1,0,4055.0,3,Cash,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
UAE,Metro,26,Male,Secondary,55984.0,3,298.15,1-2yr,3,Govt rebate,2,3,0,0,5154.0,4,StoreFinance,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
India,Metro,44,Male,Bachelor,4775.0,4,38.94,6-12mo,4,Govt rebate,4,3,0,0,979.0,4,Cash,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
Singapore,Metro,27,Female,Postgrad,22954.0,5,141.48,<6mo,2,Govt rebate,3,3,1,0,2449.0,1,StoreFinance,5,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1
Singapore,Metro,36,Female,Postgrad,80037.0,4,431.82,<6mo,4,Environment,3,2,0,1,7046.0,4,CreditEMI,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1
India,Metro,44,Female,Bachelor,7370.0,6,67.36,1-2yr,4,Lower bills,2,3,1,0,1181.0,5,Cash,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
India,Metro,35,Male,Diploma,40491.0,4,225.15,>2yr,4,Environment,4,3,1,1,3968.0,5,StoreFinance,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
Singapore,Metro,23,Female,Bachelor,58319.0,5,321.41,6-12mo,2,Brand image,3,3,0,0,5089.0,2,CreditEMI,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
UAE,Metro,37,Female,Bachelor,20807.0,3,113.32,>2yr,1,Govt rebate,3,5,0,0,2168.0,1,StoreFinance,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Singapore,Tier2,27,Female,Postgrad,42050.0,5,247.75,6-12mo,2,Environment,3,4,1,0,4023.0,1,Cash,6,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
India,Tier2,31,Male,Secondary,13106.0,3,70.42,1-2yr,3,Environment,5,2,1,0,1471.0,3,Cash,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
UAE,Metro,40,Female,Secondary,142300.0,1,714.73,<6mo,3,Govt rebate,3,3,0,2,12031.0,2,BNPL,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Singapore,Metro,23,Male,Diploma,40946.0,4,225.72,<6mo,2,Lower bills,2,3,0,0,3763.0,2,CreditEMI,3,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
UAE,Metro,53,Other,Postgrad,33961.0,5,187.67,6-12mo,5,Lower bills,2,3,1,0,3443.0,5,CreditEMI,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
India,Tier2,44,Female,Bachelor,33261.0,3,185.54,6-12mo,2,Govt rebate,2,4,1,1,3206.0,1,StoreFinance,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
Singapore,Metro,34,Male,Postgrad,31423.0,5,180.63,1-2yr,3,Brand image,2,2,0,0,2938.0,4,StoreFinance,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
India,Tier2,65,Male,Secondary,13585.0,6,83.15,>2yr,3,Lower bills,2,3,1,1,1833.0,2,CreditEMI,5,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
India,Tier2,35,Female,Secondary,15461.0,4,87.8,1-2yr,2,Govt rebate,2,4,1,0,1786.0,3,CreditEMI,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
India,Metro,38,Male,Diploma,25271.0,3,139.47,6-12mo,3,Lower bills,4,3,1,1,2667.0,3,StoreFinance,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
India,Metro,34,Female,Bachelor,13129.0,5,85.12,6-12mo,3,Govt rebate,2,4,0,0,1871.0,3,BNPL,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
India,Rural,39,Female,Secondary,10179.0,3,66.16,1-2yr,4,Lower bills,4,3,0,1,1418.0,5,StoreFinance,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
India,Tier2,45,Female,Secondary,18305.0,4,101.51,1-2yr,2,Lower bills,3,2,1,1,1893.0,3,Cash,7,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
Singapore,Metro,48,Male,Bachelor,52266.0,2,269.58,1-2yr,4,New tech,3,2,1,0,4823.0,2,CreditEMI,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
India,Tier2,48,Male,Diploma,6206.0,5,59.08,<6mo,3,Lower bills,3,4,0,1,1206.0,3,CreditEMI,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
UAE,Metro,39,Female,Bachelor,28795.0,3,151.32,>2yr,4,Lower bills,4,3,1,1,2693.0,3,CreditEMI,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Singapore,Metro,42,Female,Diploma,63781.0,7,353.65,>2yr,5,Brand image,4,3,0,2,5779.0,5,Cash,2,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
India,Rural,40,Female,Diploma,15398.0,5,99.62,>2yr,2,Environment,3,4,0,0,1699.0,1,Cash,6,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
UAE,Metro,29,Male,Diploma,64362.0,6,362.45,>2yr,4,Brand image,4,2,1,2,5780.0,4,CreditEMI,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
India,Metro,48,Female,Bachelor,39302.0,8,243.3,>2yr,3,Lower bills,4,1,1,1,3764.0,5,BNPL,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
India,Metro,38,Female,Diploma,13855.0,2,87.35,1-2yr,4,Govt rebate,2,2,1,0,1672.0,5,CreditEMI,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
India,Metro,28,Female,Bachelor,10909.0,4,86.24,<6mo,4,Environment,3,2,1,0,1513.0,5,Cash,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
India,Tier2,32,Male,Diploma,5058.0,2,30.96,>2yr,2,Environment,4,1,0,0,906.0,1,CreditEMI,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
India,Tier2,30,Female,Bachelor,25278.0,4,135.71,>2yr,4,Lower bills,3,4,0,2,2745.0,5,Cash,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
India,Metro,27,Female,Diploma,6608.0,7,79.95,1-2yr,4,Lower bills,4,3,0,1,1024.0,4,Cash,7,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
India,Metro,20,Female,Postgrad,10614.0,8,98.61,>2yr,1,Brand image,3,5,0,0,1301.0,1,BNPL,4,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
UAE,Metro,18,Male,Bachelor,46075.0,5,262.98,1-2yr,2,Environment,1,3,1,0,4187.0,2,CreditEMI,8,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
UAE,Metro,37,Male,Secondary,25900.0,3,156.77,<6mo,4,Govt rebate,3,3,1,0,2642.0,3,BNPL,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
India,Metro,35,Female,Bachelor,35002.0,4,193.7,6-12mo,5,Lower bills,4,3,1,1,3376.0,4,BNPL,5,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
India,Metro,18,Female,Secondary,20496.0,1,113.21,1-2yr,3,Environment,3,3,0,1,2227.0,3,Cash,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
UAE,Rural,30,Male,Bachelor,15198.0,4,107.53,>2yr,3,Govt rebate,3,2,1,0,1865.0,5,Cash,4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
India,Metro,26,Female,Bachelor,19489.0,3,108.01,1-2yr,4,New tech,4,2,0,0,2383.0,5,StoreFinance,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
India,Rural,27,Female,Bachelor,4886.0,1,29.49,<6mo,4,Environment,1,5,1,1,770.0,5,Cash,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
UAE,Tier2,29,Female,Postgrad,11835.0,2,49.75,6-12mo,4,Environment,4,3,1,1,5647.562222760993,3,CreditEMI,8,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1
India,Metro,40,Male,Bachelor,5787.0,5,57.62,<6mo,3,Lower bills,4,3,0,1,863.0,2,Cash,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
India,Tier2,46,Female,Bachelor,17178.0,2,83.69,>2yr,2,Environment,1,3,0,0,1794.0,2,StoreFinance,6,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
India,Metro,44,Female,Postgrad,17986.0,3,104.39,6-12mo,4,Govt rebate,5,4,1,1,2319.0,5,Cash,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Singapore,Metro,19,Male,Diploma,158062.50998487134,4,804.94,>2yr,4,New tech,3,3,1,2,13105.0,5,CreditEMI,7,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
India,Metro,37,Female,Secondary,6656.0,8,73.96,1-2yr,4,New tech,3,2,1,1,1039.0,5,CreditEMI,4,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
India,Metro,25,Female,Diploma,18671.0,3,113.62,>2yr,4,Lower bills,2,3,0,1,2011.0,3,Cash,6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
India,Metro,24,Female,Diploma,8146.0,5,68.87,6-12mo,1,Lower bills,3,2,1,1,1240.0,1,Cash,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
India,Tier2,42,Female,Secondary,27135.0,3,155.57,>2yr,3,Lower bills,4,3,1,0,2738.0,3,CreditEMI,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
India,Metro,42,Female,Diploma,7621.0,3,78.08,>2yr,4,Environment,3,5,1,1,3430.906853445293,3,CreditEMI,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
UAE,Metro,30,Male,Bachelor,46287.0,5,250.22,>2yr,5,Lower bills,5,2,0,2,4516.0,5,CreditEMI,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
India,Metro,36,Female,Secondary,33215.0,3,190.51,1-2yr,4,Lower bills,4,4,1,1,3199.0,5,StoreFinance,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
UAE,Metro,57,Female,Postgrad,45891.0,3,241.84,6-12mo,3,Govt rebate,3,5,0,2,4275.0,2,Cash,8,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
India,Metro,38,Male,Bachelor,3351.0,1,21.25,6-12mo,3,Environment,3,2,0,0,763.0,3,Cash,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
India,Metro,26,Male,Bachelor,3546.0,8,65.63,1-2yr,3,Lower bills,2,3,1,0,869.0,3,CreditEMI,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
India,Metro,23,Female,Secondary,12146.0,2,68.27,>2yr,2,Lower bills,5,4,1,1,1395.0,1,CreditEMI,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
UAE,Metro,34,Female,Secondary,35383.0,6,210.79,1-2yr,3,Lower bills,4,3,1,0,3421.0,3,Cash,3,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
UAE,Metro,36,Female,Diploma,24507.0,3,126.92,6-12mo,1,Environment,4,2,1,0,2296.0,2,CreditEMI,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
India,Rural,30,Female,Secondary,9866.0,4,78.64,>2yr,4,Environment,1,3,1,0,1399.0,4,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
India,Metro,43,Male,Bachelor,7148.0,5,48.76,6-12mo,5,Govt rebate,3,1,1,1,1314.0,5,CreditEMI,5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
India,Tier2,41,Female,Diploma,70901.55828905356,4,373.38,1-2yr,4,Lower bills,3,2,1,0,6329.0,4,CreditEMI,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
India,Metro,32,Male,Secondary,20161.0,4,119.7,>2yr,4,Lower bills,3,3,1,1,1978.0,5,Cash,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
Singapore,Metro,41,Male,Diploma,48562.0,2,249.05,>2yr,3,Environment,2,3,1,1,4482.0,4,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
India,Metro,31,Female,Bachelor,11106.0,7,111.72,<6mo,2,Brand image,5,4,1,0,1448.0,4,StoreFinance,7,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
UAE,Rural,48,Female,Bachelor,56175.0,3,292.79,>2yr,3,Brand image,4,3,1,0,4953.0,2,Cash,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Singapore,Metro,40,Male,Bachelor,55817.0,7,304.57,1-2yr,1,Brand image,3,4,0,0,4915.0,1,Cash,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
India,Tier2,36,Male,Postgrad,25885.0,5,156.97,<6mo,1,Environment,2,4,1,0,2532.0,1,CreditEMI,4,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0
India,Metro,18,Female,Bachelor,13457.0,6,102.34,1-2yr,4,Environment,4,3,1,1,1594.0,5,CreditEMI,9,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
India,Tier2,44,Male,Bachelor,33840.0,2,174.96,1-2yr,2,New tech,4,4,1,0,3206.0,2,Cash,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
UAE,Rural,35,Male,Bachelor,17546.0,3,103.71,1-2yr,2,Environment,4,3,0,0,1701.0,2,CreditEMI,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
India,Metro,45,Female,Secondary,21807.0,2,111.75,>2yr,2,Govt rebate,4,4,1,0,2312.0,2,Cash,4,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
India,Tier2,36,Male,Bachelor,12680.0,2,99.55,6-12mo,5,Environment,2,4,0,1,1596.0,4,Cash,4,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
India,Tier2,47,Male,Bachelor,45963.0,4,252.25,6-12mo,3,New tech,4,4,1,1,4387.0,2,BNPL,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
India,Metro,37,Female,Secondary,9517.0,6,68.49,6-12mo,2,Brand image,3,2,1,0,1341.0,1,CreditEMI,7,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
Singapore,Metro,37,Female,Bachelor,21644.0,2,114.33,6-12mo,4,Lower bills,3,2,0,1,2359.0,4,StoreFinance,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
India,Tier2,18,Female,Bachelor,20782.0,3,119.61,6-12mo,3,Environment,3,3,1,0,2213.0,5,Cash,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
India,Metro,38,Female,Diploma,7059.0,4,58.73,1-2yr,3,Brand image,3,4,1,1,1186.0,1,CreditEMI,6,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
Singapore,Metro,45,Male,Bachelor,39835.0,2,205.73,1-2yr,1,Environment,3,3,0,0,3734.0,1,Cash,4,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
India,Metro,44,Female,Bachelor,23901.0,6,131.76,6-12mo,2,New tech,3,4,1,0,2490.0,2,CreditEMI,3,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
Singapore,Metro,50,Male,Bachelor,19154.0,4,112.36,<6mo,3,Environment,1,2,1,1,2133.0,3,BNPL,3,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
UAE,Metro,26,Male,Bachelor,16737.0,2,96.47,1-2yr,4,Lower bills,4,3,1,2,1879.0,4,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
India,Tier2,31,Male,Bachelor,42662.0,3,243.49,6-12mo,4,Lower bills,4,3,1,1,4152.0,4,StoreFinance,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
India,Rural,39,Female,Diploma,19664.0,5,119.36,6-12mo,3,Govt rebate,3,3,1,0,2331.0,3,CreditEMI,5,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
India,Metro,33,Male,Diploma,29487.0,5,184.35,6-12mo,4,Lower bills,4,3,0,1,2914.0,5,StoreFinance,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
UAE,Metro,27,Female,Bachelor,142057.0,5,724.14,6-12mo,4,Environment,2,3,1,2,12083.0,4,BNPL,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
Singapore,Metro,21,Male,Postgrad,69753.0,4,370.94,>2yr,4,New tech,4,3,0,2,6169.0,4,Cash,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
Singapore,Metro,26,Female,Bachelor,32323.0,4,189.61,6-12mo,4,Lower bills,4,3,0,0,3337.0,5,Cash,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
India,Tier2,44,Male,Bachelor,13736.0,2,80.92,1-2yr,2,Lower bills,2,3,1,0,1601.0,1,CreditEMI,6,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
India,Rural,48,Female,Postgrad,5460.0,5,56.02,1-2yr,3,Environment,2,3,1,0,1095.0,4,CreditEMI,8,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
UAE,Metro,32,Male,Postgrad,42789.0,3,231.53,6-12mo,3,New tech,4,4,0,0,3963.0,2,CreditEMI,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
UAE,Metro,40,Male,Bachelor,43032.0,5,248.48,>2yr,4,Lower bills,2,5,1,1,4282.0,2,CreditEMI,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
UAE,Metro,18,Male,Bachelor,35495.0,5,201.75,1-2yr,2,Lower bills,3,2,1,1,3299.0,3,CreditEMI,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
UAE,Metro,40,Female,Bachelor,61053.0,5,337.92,<6mo,3,Environment,1,3,0,1,5537.0,3,Cash,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
India,Tier2,41,Female,Bachelor,10588.0,4,60.73,>2yr,4,Lower bills,3,3,0,0,1448.0,4,StoreFinance,6,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
India,Metro,28,Male,Bachelor,38376.0,5,223.8,1-2yr,2,Lower bills,3,4,1,0,3429.0,1,BNPL,8,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
UAE,Metro,42,Female,Secondary,357634.1353073432,5,1789.06,6-12mo,4,Environment,2,4,0,2,29403.0,4,BNPL,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
India,Metro,45,Male,Bachelor,11490.0,5,70.18,<6mo,2,Lower bills,3,1,1,1,1286.0,1,StoreFinance,5,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
UAE,Metro,52,Female,Diploma,18738.0,5,116.94,1-2yr,5,Lower bills,3,2,1,2,2147.0,5,CreditEMI,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
UAE,Metro,40,Male,Diploma,41247.0,3,226.34,<6mo,2,Environment,2,4,1,0,3563.0,2,CreditEMI,6,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0
India,Metro,29,Female,Bachelor,10559.0,6,65.28,6-12mo,4,Govt rebate,3,1,0,0,1386.0,4,CreditEMI,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
India,Metro,49,Male,Diploma,6882.0,6,85.41,>2yr,5,Lower bills,3,3,1,1,1009.0,5,CreditEMI,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
India,Metro,55,Male,Bachelor,10193.0,5,72.12,1-2yr,3,Environment,3,3,0,1,1383.0,3,CreditEMI,8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
